follow_id,follow_app,follow_area,follow_rel_id,follow_member_id,follow_is_anon,follow_added,follow_notify_do,follow_notify_meta,follow_notify_freq,follow_notify_sent,follow_visible,follow_index_id
446a2f84023e9144be4362e60874388b,forums,topic,1512,67,0,1349018152,1,1512,immediate,1458844770,1,188290
66f3fb862957345ba0f40181045f1d48,forums,topic,8290,14268,0,1504239263,1,"",immediate,1504277899,1,
31f424beffd9e10175bf7e84af22e45c,forums,topic,7625,13582,0,1490786246,1,"",immediate,1490836306,1,183003
eab34e46f914cf757b85140cca1a8664,forums,topic,1513,67,0,1349126481,1,1513,immediate,1458844770,1,188289
6cedb2761fe33934d4b9ac281fa52542,forums,topic,7226,13801,0,1483487904,1,"",immediate,1483965195,1,183389
a123d2aff222b653fc7ee48a1b3b62df,forums,topic,1524,131,0,1349261948,1,1524,immediate,1458844770,1,188278
26a1e1da5fb7148f4da9b44870c11394,forums,topic,1524,67,0,1349262413,1,1524,immediate,1458844770,1,188278
279db9c52723faef6e260b5e2c54d04e,forums,topic,1526,67,0,1349304466,1,1526,immediate,1458844770,1,188276
f64d3a05231f822a537625f0bfa85f73,forums,topic,1525,67,0,1349304748,1,1525,immediate,1458844770,1,188277
5d2699ccb4285d64f88c717a88ec3c6f,forums,topic,1530,67,0,1349348610,1,1530,immediate,1458844770,1,188272
f4b7b43cb61ab77df13bfa3fa9cfa609,forums,topic,1529,67,0,1349348785,1,1529,immediate,1458844770,1,188273
1c3f179e99486df0b4a7f6295f1a0aa3,forums,topic,1527,67,0,1349395756,1,1527,immediate,1458844770,1,188275
7dd26dae99a7924318beee8f1bf8ebaa,forums,topic,1530,131,0,1349404219,1,1530,immediate,1458844770,1,188272
ebb122108a607595fcb2be60c148d028,forums,topic,1532,67,0,1349446276,1,1532,immediate,1458844770,1,188270
471dccce8a5c99e21d3f78a54dcd9dc1,forums,topic,1534,67,0,1349581747,1,1534,immediate,1458844770,1,188268
f139fc806ea386ede9d171dcc01bcf9e,forums,topic,1537,67,0,1349666250,1,1537,immediate,1458844770,1,188265
5d2b68cd827b6c2f389f0b9e4ca7f640,forums,topic,1540,67,0,1349714772,1,1540,immediate,1458844770,1,188262
50f09d1d3860738c8c1aca979caea347,forums,topic,1539,67,0,1349723346,1,1539,immediate,1458844770,1,188263
5f9efa4cc8de73f757e7d800f3804dff,forums,topic,8289,9476,0,1504232797,1,"",immediate,1510626694,1,
d0268be4e999583cde6354102772aa1e,forums,topic,8290,14309,0,1504210976,1,"",immediate,1504277899,1,
e35ecd9b9fdefd6759db05f2e14626cc,forums,topic,1543,67,0,1349780295,1,1543,immediate,1458844770,1,188259
f89cd1b9f43d5750aec45699c2171b6e,forums,topic,1544,67,0,1349797312,1,1544,immediate,1458844770,1,188258
d1fc6e6c9a8ef2835d4be6b53d91d70c,forums,topic,1544,131,0,1349816156,1,1544,immediate,1458844770,1,188258
dbcb588ad07134f6619e2fba88ac46e2,forums,topic,1545,131,0,1349816178,1,1545,immediate,1458844770,1,188257
712c0fc9eaf2cb2a0af78c38cafe3d5d,forums,topic,1545,67,0,1349823365,1,1545,immediate,1458844770,1,188257
3b887f88512592bd8b4c3031a254ae7d,forums,topic,1551,67,0,1349988300,1,1551,immediate,1458844770,1,188251
9381b263f32804a3c70624d5bd0920cf,forums,topic,1552,131,0,1349994743,1,1552,immediate,1458844770,1,188250
693442ea8d281593215a9c1b08aa8fc5,forums,topic,1557,67,0,1350068504,1,1557,immediate,1458844770,1,188245
c329a7fd0c6acafcdc47f544be7482f0,forums,topic,1558,67,0,1350068731,1,1558,immediate,1458844770,1,188244
d9f3b90bd0443153625894b1b509bf5e,forums,topic,1559,67,0,1350068833,1,1559,immediate,1458844770,1,188243
8b44beafc8d946bd7bad80e39b16088a,forums,topic,1556,67,0,1350069182,1,1556,immediate,1458844770,1,188246
b3ceb1a26f7fc305359455b89f0ba44a,forums,topic,1557,131,0,1350073062,1,1557,immediate,1458844770,1,188245
85014b86ddd9a2052f91cbd9b912e7f3,forums,topic,1568,67,0,1350133469,1,1568,immediate,1458844770,1,188234
0e6c186b4983211238f759ed78590762,forums,topic,1567,67,0,1350136128,1,1567,immediate,1458844770,1,188235
49e29cd3d958f7d8c40050ff792ca2f5,forums,topic,1569,131,0,1350145424,1,1569,immediate,1458844770,1,188233
6b6512f4e85f1e87612ce39ffda477c6,forums,topic,1570,67,0,1350174456,1,1570,immediate,1458844770,1,188232
f7ee98b091532ecbdf77d3aadf67076b,forums,topic,1571,67,0,1350251688,1,1571,immediate,1458844770,1,188231
f593aaaafae0873da95108f32e7d5c8a,forums,topic,1571,131,0,1350256185,1,1571,immediate,1458844770,1,188231
5a09b55fa6a6f2d7f3c71a281e96ec55,forums,topic,1572,67,0,1350263382,1,1572,immediate,1458844770,1,188230
2ae33dcaec92ae1f6b98a71c019efa52,forums,topic,1572,131,0,1350265577,1,1572,immediate,1458844770,1,188230
823897da612e6ca41153e66db5cf2486,forums,topic,1573,131,0,1350298547,1,1573,immediate,1458844770,1,188229
7831ee81283f082f159a9be2dd96754c,forums,topic,1573,67,0,1350302529,1,1573,immediate,1458844770,1,188229
5ed378c93037014049b063b8976a070c,forums,topic,743,14135,0,1502618047,1,"",immediate,1511212909,1,
35c0e53b507002a1441389a51a0de76d,forums,topic,1575,67,0,1350335616,1,1575,immediate,1458844770,1,188227
3e6e5b2d6351e62e1f7f14fbe96dea07,forums,topic,7840,14852,0,1504113488,1,"",immediate,1511209862,1,
dd5b5301db5f95888f271b853bb394e2,forums,topic,1578,131,0,1350385942,1,1578,immediate,1458844770,1,188224
e8091f254255ef9992c68851a5f4760d,forums,topic,1578,67,0,1350388561,1,1578,immediate,1458844770,1,188224
da5d56580f6939fb75d2fafa1436d151,forums,topic,1578,1109,0,1350470702,1,1578,immediate,1458844770,1,188224
ddb69e9a45ae95bda92c12da2a50c47c,forums,topic,1581,67,0,1350506212,1,1581,immediate,1458844770,1,188221
aa45078fcf6df35e95aa3ea1a772d206,forums,topic,1580,131,0,1350506437,1,1580,immediate,1458844770,1,188222
e168b1935c04ebdd86db2b2a42e24b84,forums,topic,1581,131,0,1350511772,1,1581,immediate,1458844770,1,188221
3b5bbf5a57ac1314e7a34fdfc8c4e42c,forums,topic,1472,1109,0,1350570005,1,1472,immediate,1458844770,1,
69b2f72d9164f5f4d87bb533b5a70d0c,forums,topic,858,1109,0,1350599984,1,858,immediate,1471374929,1,188876
95c6844c338d886dca9aac8644578292,forums,topic,416,1109,0,1350602987,1,"",immediate,1511235685,1,
e59fde0f2f5bec1ec6f7abbfbd77479e,forums,topic,46,50,0,1350610697,0,"",immediate,1458844770,1,189535
362b76adb2cf124c0d988a8098c8b7a0,forums,topic,477,1109,0,1350647634,1,477,immediate,1458844770,1,189154
42456841d2ad843ad6fd5522393d9b4e,forums,topic,593,1109,0,1350665251,1,593,immediate,1458844770,1,189039
aa332b5cd96cbcfb318b054f46b9d40c,forums,topic,1585,67,0,1350698661,1,1585,immediate,1458844770,1,188217
8b228e406bc3def36495f6b2d4eb5ab6,forums,topic,1588,1109,0,1350746488,1,1588,immediate,1458844770,1,188214
66423986fc4d09f778a1fc936db2e711,forums,topic,1588,67,0,1350751733,1,1588,immediate,1458844770,1,188214
7be39151464f31a776b2d85722841616,forums,topic,1588,50,0,1350786625,1,"",immediate,1458844770,1,188214
44f04d42ac157db51916ea4667c62dde,forums,topic,1588,131,0,1350790979,1,1588,immediate,1458844770,1,188214
0d701c38cda3cde7ad3ccbce812ba926,forums,topic,1588,861,0,1350860810,1,"",immediate,1458844770,1,188214
f88fa28263f110f263dd3fe10fc77d6f,forums,topic,1586,861,0,1350867614,0,"",immediate,1458844770,1,188216
f270e8894b41041abf883d3d8aab9921,forums,topic,1586,67,0,1350871159,1,1586,immediate,1458844770,1,188216
d2d7b40db20000f9ccaf11def4c6395c,forums,topic,986,1109,0,1350927275,1,986,immediate,1458844770,1,188758
9dfc63fc2f32f15f2d9306d9c98f46e5,forums,topic,661,1109,0,1350985185,1,661,immediate,1458844770,1,
e70ea909a854e78e91551a066caeea79,forums,topic,1592,1109,0,1351056090,1,1592,immediate,1458844770,1,188210
1adbf8a270bfbcb419938817c50613a3,forums,topic,1594,1109,0,1351070373,1,1594,immediate,1458844770,1,188209
9d9806d2cef2319599cef33829ac909e,forums,topic,1084,1109,0,1351093145,1,1084,immediate,1504095838,1,188670
b51357ca51da44fd02cc67fdd3a30b9e,forums,topic,1596,131,0,1351110052,1,1596,immediate,1458844770,1,188207
7134043ed6c535d5ad2d5bd88ea1ff1d,forums,topic,1597,1109,0,1351114261,1,1597,immediate,1458844770,1,
97d378af36c94a92439658f45645c489,forums,topic,1596,1109,0,1351118520,0,"",immediate,1458844770,1,188207
ab3966ce89f69514e5583b471a5cc0ad,forums,topic,1599,67,0,1351125288,1,1599,immediate,1458844770,1,188205
763939f7a0dd9abcd125623c42e6e041,forums,topic,1589,67,0,1351126372,1,1589,immediate,1458844770,1,188213
b9516a9e7c3ff56898e2d0f8bf39e57f,forums,topic,1600,67,0,1351126982,1,1600,immediate,1458844770,1,188204
1e0283dd89da26b34ff5042c0b39e90c,forums,topic,1601,1109,0,1351162677,1,1601,immediate,1458844770,1,
ba308c4259c49d324e638efd0fde5188,forums,topic,1601,67,0,1351165509,1,1601,immediate,1458844770,1,
0305668d7ccf1b8867836df307cdbdee,forums,topic,1223,1109,0,1351169980,1,1223,immediate,1458844770,1,188539
2173dc122037f200e94cfead72eef81b,forums,topic,858,67,0,1351181558,1,858,immediate,1471374929,1,188876
1b02e574f1fd4ab84ace63decd1e9625,forums,topic,743,1109,0,1351196036,0,"",immediate,1511212909,1,
4e84cd9d0746217b5132cfefa6800371,forums,topic,1598,1109,0,1351210325,1,1598,immediate,1458844770,1,188206
ac5640f8c11c243145701bce69089494,forums,topic,1603,67,0,1351221092,1,1603,immediate,1458844770,1,188203
dd7998ff2bd41d5a959356206b6cb7fa,forums,topic,1603,279,0,1351255461,1,"",immediate,1458844770,1,188203
5af1207edc5616b17c20c6a87e1ac494,forums,topic,34,1109,0,1351273205,1,34,immediate,1511218343,1,189546
d00bad03b4ed5508e7949dcabd484a8a,forums,topic,858,50,0,1351274667,1,"",immediate,1471374929,1,188876
4a612f3f24094e8eccbe05b0daec8267,forums,topic,1598,861,0,1351355950,0,"",immediate,1458844770,1,188206
efa2f504f0743bf35df8165a6b29836a,forums,topic,1604,1109,0,1351367332,1,1604,immediate,1458844770,1,188202
3b83f410029dcf88622ab7da285c194d,forums,topic,392,861,0,1351453609,0,"",immediate,1462939841,1,189234
257ff0cd18bc07d958cc95cad01c3ad1,forums,topic,1605,1109,0,1351461544,1,1605,immediate,1458844770,1,
3039d73d22c3951983027d50385c7cdf,forums,topic,1606,67,0,1351476472,1,1606,immediate,1458844770,1,188201
0ebd883f6aa1ed99802d8c4c9437dbdc,forums,topic,1610,131,0,1351551939,1,1610,immediate,1458844770,1,188198
8fb9a61ba8564d4526ff6ac1cdc4186b,forums,topic,1610,67,0,1351558859,1,1610,immediate,1458844770,1,188198
63aabc68ef68bf038a1db53fa47a1a5d,forums,topic,1306,50,0,1351566201,1,"",immediate,1458844770,1,188466
fd1a15d23ec2de737c1c2936cc87678a,forums,topic,1611,1109,0,1351593522,1,1611,immediate,1458844770,1,
947437fbcd8080931b7f48e7e9073c8c,forums,topic,1611,67,0,1351606062,1,1611,immediate,1458844770,1,
b81c937edd058862c5150aa193c362ae,forums,topic,1612,1109,0,1351629059,1,1612,immediate,1458844770,1,188197
789ca902d38d9e14ac4f46c2455c83d0,forums,topic,1611,131,0,1351633444,1,1611,immediate,1458844770,1,
504542c010f49675b53c772ab7dd35ef,forums,topic,1614,67,0,1351696193,1,1614,immediate,1458844770,1,
36be9eddf98e35c684a526028c1b9266,forums,topic,1615,67,0,1351717308,1,1615,immediate,1458844770,1,188195
260290d0ee350984a1ff28a048185646,forums,topic,1576,1109,0,1351757860,1,1576,immediate,1459807271,1,188226
c17bf86753f9b6517531d962fc3a0a32,forums,topic,6219,10083,0,1459622792,1,"",immediate,1505854159,1,184258
481a485489c25756f02abd1b86c81ccc,forums,topic,1617,1109,0,1351806497,1,1617,immediate,1458844770,1,188193
234181f436f7f881def64a5515f69059,forums,forum,44,125,0,1351808198,0,"",immediate,1500565957,1,
7c5f59c8427f3864dbd1afa93e52930a,forums,topic,1619,67,0,1351826717,1,1619,immediate,1458844770,1,
0b73c223105ec1089e3bc3a8f4650b7c,forums,topic,1620,1109,0,1351837220,1,1620,immediate,1458844770,1,188192
f8c231471ff99ff6f391c4b28774e88a,forums,topic,1620,131,0,1351854746,1,1620,immediate,1458844770,1,188192
e9b339d38919d7478ae7237ba21c24d9,forums,topic,1620,67,0,1351863022,1,1620,immediate,1458844770,1,188192
769936ea1459f152008b4593ae8cb1ee,forums,topic,1623,67,0,1351950942,1,1623,immediate,1458844770,1,
934c431e16fc4dda8714120b82294909,forums,topic,1623,131,0,1351955374,1,1623,immediate,1458844770,1,
6e9400ef7f7736134dc72abd9aa5436d,forums,topic,1624,67,0,1351993816,1,1624,immediate,1458844770,1,188190
74033721c8dbe47ce17b30505c28fca9,forums,topic,8290,14382,0,1504210576,1,"",immediate,1504277899,1,
2a50fd4f5807c30bcf7676c370608736,forums,topic,1626,67,0,1352042813,1,1626,immediate,1458844770,1,
50b9688fded93e3855f467d0a238a30c,forums,topic,1628,1109,0,1352060615,1,1628,immediate,1458844770,1,
c2b3ece4f025e7eb0e4c1e085546e0c8,forums,topic,1631,1109,0,1352107087,1,1631,immediate,1458844770,1,188187
535d8a370fe1c7597ec2462301611bf2,forums,topic,7240,9476,0,1484400491,1,"",immediate,1484581748,1,183375
04db1db54d2eb5dcadce2d3e0d0145f9,forums,topic,1631,67,0,1352149379,1,1631,immediate,1458844770,1,188187
ad56bd4cb1793ffdb5a899f4f6b3b4e8,forums,topic,1633,1109,0,1352201365,1,1633,immediate,1458844770,1,188185
7352d58b8035161c00ebe257ef674351,forums,topic,1639,131,0,1352288833,1,1639,immediate,1458844770,1,188183
ec61311bf83955e49d039a66d424e51d,forums,topic,1639,1109,0,1352289880,1,1639,immediate,1458844770,1,188183
dd9b94f64213f94168da15e9e3d377af,forums,topic,1639,67,0,1352290127,1,1639,immediate,1458844770,1,188183
34985561c4fe798473ac21dbfc2eea6d,forums,topic,1635,67,0,1352306707,1,1635,immediate,1458844770,1,
8525ffe8a9265817921ac5adb42ff46d,forums,topic,1642,131,0,1352462949,1,1642,immediate,1458844770,1,188180
ab4c068ad987ee0da019bf7a690a9d6b,forums,topic,1642,67,0,1352477601,1,1642,immediate,1458844770,1,188180
1ea707b7303ac445b068e1f5f22bfd0c,forums,topic,1643,67,0,1352478290,1,1643,immediate,1458844770,1,188179
b43f5814fee0255955d1356aad3faf2c,forums,topic,1640,67,0,1352478756,1,1640,immediate,1458844770,1,188182
9f022baf8ffaa884d32b90645a9155d0,forums,topic,1643,1109,0,1352488869,1,1643,immediate,1458844770,1,188179
cd3410c927467c7882b7ceb1ec75abd7,forums,topic,753,131,0,1352520621,1,753,immediate,1458844770,1,
a7fc185c10f2135e3b8a3e6f81af02e8,forums,topic,1488,1772,0,1352548023,0,"",immediate,1458844770,1,188309
1ed711f4082aa0ed19ac9f7c50644b71,forums,topic,1646,1109,0,1352563143,1,1646,immediate,1458844770,1,
abbe5412edd47887ae34382e1d416cac,forums,topic,1646,67,0,1352571700,1,1646,immediate,1458844770,1,
00affa67f7304ec6b77c38472d572fd8,forums,topic,1644,131,0,1352575917,1,1644,immediate,1458844770,1,188178
1accf44016e057b693524f3a03787ada,forums,topic,1649,67,0,1352582604,1,1649,immediate,1458844770,1,188176
be9b2fc3a1aac36f95e808fa6e2c7afb,forums,topic,1649,131,0,1352583320,1,1649,immediate,1458844770,1,188176
80f73109c9df8878206d28eabdc5ca14,forums,topic,1641,67,0,1352612796,1,1641,immediate,1458844770,1,188181
5213053b215a4bcb4e6e648ff59ca528,forums,topic,1650,67,0,1352652900,1,1650,immediate,1458844770,1,188175
6ea3588a5c7f43773963fdd733b11439,forums,topic,1651,131,0,1352665076,1,1651,immediate,1458844770,1,188174
7d52cd8ff6ce89bb62821ea0703296fb,forums,topic,1655,131,0,1352721538,1,1655,immediate,1458844770,1,188171
7af0169dc943bef4fc8d2dbd27251dc8,forums,topic,1653,67,0,1352725199,1,1653,immediate,1458844770,1,188172
6fd9a41d8e43e114da92c99f7d9c69ae,forums,topic,1655,67,0,1352725376,1,1655,immediate,1458844770,1,188171
3ec864f02fa509e417d541f3c177055b,forums,topic,1656,67,0,1352725406,1,1656,immediate,1458844770,1,188170
45c88f3e39f78f112cdf94afa38dc72e,forums,topic,1651,67,0,1352729688,1,1651,immediate,1458844770,1,188174
10785a36e2ad21d56ca6453acacb0a13,forums,topic,1663,67,0,1352772134,1,1663,immediate,1458844770,1,188165
ef2acf159df5c94d9ab867218a62ce06,forums,topic,1026,131,0,1352772605,1,1026,immediate,1510161695,1,188728
546e872235af39af859306188e336b3c,forums,topic,1657,67,0,1352773254,1,1657,immediate,1458844770,1,188169
87a3e80ab5e0737ab1fe9a052627adc6,forums,topic,1664,67,0,1352774563,1,1664,immediate,1458844770,1,188164
2e66180888adcb00f98f5e7babd77fdc,forums,topic,1662,131,0,1352776017,1,1662,immediate,1458844770,1,
e29c4af06ed770ced25fa37f33cf735b,forums,topic,1664,1109,0,1352794578,1,1664,immediate,1458844770,1,188164
557fb0ca954a3a22d4456f61be47b32e,forums,topic,1665,1109,0,1352795598,1,1665,immediate,1458844770,1,188163
a969210ec92f8aa401c7e1ad293d52c4,forums,topic,1667,67,0,1352826679,1,1667,immediate,1458844770,1,188161
f7ae28efae31b935647b59811477f0e6,forums,topic,1667,131,0,1352841692,1,1667,immediate,1458844770,1,188161
029d8f7b1c6fec7692fd6fcf667eebf4,forums,topic,1669,1109,0,1352905628,1,1669,immediate,1458844770,1,188159
a4d82dc0d462a46ff27380cc6d122c1e,forums,topic,310,1109,0,1353007100,1,310,immediate,1510285221,1,189305
d38d466b6d53556a792e0353af1377a7,forums,topic,1674,67,0,1353012788,1,1674,immediate,1458844770,1,188154
38dad2ff394148c72651fa31a6b9bc28,forums,topic,1682,67,0,1353127542,1,1682,immediate,1458844770,1,
55a9c8623e6693bde06be4bf571d2bd2,forums,topic,1684,67,0,1353173246,1,1684,immediate,1458844770,1,188148
d420235cd74f31218a545f684effc074,forums,topic,1684,131,0,1353173595,1,1684,immediate,1458844770,1,188148
7d1bb0fb7787448eb10558d96d640a75,forums,topic,1687,67,0,1353194463,1,1687,immediate,1458844770,1,188146
bad059d1262dd7a822f3d1d86e59180e,forums,topic,1606,131,0,1353202577,1,1606,immediate,1458844770,1,188201
3d7719af797b8861374d2d0c9c513920,forums,topic,1688,1109,0,1353246407,1,1688,immediate,1458844770,1,
ecb9e53c4d09f0a283dc829f9dfcca12,forums,topic,1692,67,0,1353339954,1,1692,immediate,1508308842,1,188145
7591ae698efdb7892cc96a81fe6c59bf,forums,topic,1694,67,0,1353340907,1,1694,immediate,1458844770,1,
b33e108f5d655cb042f38d9ff34d69a4,forums,topic,1695,67,0,1353363124,1,1695,immediate,1458844770,1,
ec128d5bba41c3b64abc8d8953cfc31d,forums,topic,1695,131,0,1353364102,1,1695,immediate,1458844770,1,
2c01c6d3e6dbba1a6d342787ac2aefca,forums,topic,1696,67,0,1353372313,1,1696,immediate,1501111023,1,
1bbc543fde58e7207457bac7548a02cd,forums,topic,1697,1109,0,1353401508,1,1697,immediate,1503029393,1,188144
48180d82310c8c9e69d4dd197bf84354,forums,topic,346,1109,0,1353421912,1,346,immediate,1472099180,1,
a1faeb8eaabbda584d91ccc7adae43fc,forums,topic,1697,67,0,1353434833,1,1697,immediate,1503029393,1,188144
ceef6abf0df9b440bd023b128a6a1ac5,forums,topic,1698,67,0,1353437029,1,1698,immediate,1458844770,1,188143
838ce5277a9c6b0a8113fee03a03b314,forums,topic,1698,131,0,1353445513,1,1698,immediate,1458844770,1,188143
23956d997d5e35d5c55c0cb5eb1e4a9e,forums,topic,8284,13901,0,1504100035,1,"",weekly,1511054331,1,
f5e4b69fcb168838fdcdd3de0974f2ce,forums,topic,1699,131,0,1353500250,1,1699,immediate,1458844770,1,
0eb4c9313d6e54a6fa1763889e7fe94d,forums,topic,1699,67,0,1353503539,1,1699,immediate,1458844770,1,
243326a4c0de308bdf9a1b96c46dc30f,forums,topic,846,67,0,1353732586,1,846,immediate,1458844770,1,188887
4eb372ba86976ad7c536c8202266486c,forums,topic,1711,67,0,1353734886,1,1711,immediate,1458844770,1,
3297b0d9c10aeebfca6bdf6b043dca3a,forums,topic,1716,67,0,1353871127,1,1716,immediate,1458844770,1,
b194f99aea0a2fe5000114ec954b534c,forums,topic,1718,131,0,1353886649,1,1718,immediate,1458844770,1,
8fc8ff5048213b907d5795e910d5ae0d,forums,topic,1721,1558,0,1353969455,1,"",immediate,1458844770,1,
8cb6361ad088fd97973ebc3b7413e311,forums,topic,1724,67,0,1354022975,1,1724,immediate,1458844770,1,
e90efa245713edf4833143054dd663a5,forums,topic,1723,67,0,1354023207,1,1723,immediate,1458844770,1,
eb10169018250abedda6ff55cdb62edb,forums,topic,1732,67,0,1354129177,1,1732,immediate,1458844770,1,
b7465c0eb56b79158f4a3b2954c4ec57,forums,topic,1733,67,0,1354146223,1,1733,immediate,1458844770,1,
30d65f128111589490688554ff952d4a,forums,topic,1733,131,0,1354148906,1,1733,immediate,1458844770,1,
789af8dd0dd4d1a890196931bf0ce420,forums,topic,1735,67,0,1354235600,1,1735,immediate,1458844770,1,
cb27cfddcfbde53cd164ce7a30c1341c,forums,topic,1736,67,0,1354241518,1,1736,immediate,1458844770,1,
deed28a1d539e635060e64c58591863c,forums,topic,1727,67,0,1354250255,1,1727,immediate,1458844770,1,
05d7ce234ff0df2219576f6b8ed1975b,forums,topic,1737,1109,0,1354275055,1,1737,immediate,1458844770,1,
58ad46f18dd9581af8c859842116ed25,forums,topic,858,2099,0,1354289766,1,858,immediate,1471374929,1,188876
9b324018fd3a88294ec407fd7c8d5788,forums,topic,46,2099,0,1354300432,1,46,immediate,1458844770,1,189535
af57e34751453797a3836bc5a831ddaf,forums,topic,1713,2099,0,1354302521,1,1713,immediate,1458844770,1,
fdceb5b40d3332b3da2e047dbadbeb36,forums,topic,1454,2099,0,1354303872,1,1454,immediate,1500752084,1,188335
6406f526a7705edd45b0b23bd33ef3eb,forums,topic,1439,2099,0,1354316931,1,1439,immediate,1458844770,1,188349
e1890b7dfa6a4a2d603d06cc6700fe72,forums,topic,1740,67,0,1354344028,1,1740,immediate,1458844770,1,188139
b869cbfdfc6ad84c10b0cfa31e540872,forums,topic,1744,67,0,1354397246,1,1744,immediate,1458844770,1,188136
a9cac7a3d14e68e566ba7db6b5ce6e52,forums,topic,1745,131,0,1354419953,1,1745,immediate,1458844770,1,
fc7ece4c1272358c1b21539eb1aff5bd,forums,topic,1745,67,0,1354472697,1,1745,immediate,1458844770,1,
79fa8a93e70b22fcc6f4d182111bd35f,forums,topic,1747,2099,0,1354491439,1,"",immediate,1458844770,1,188134
684af6b5ba527c4b5d0da303be7c1d2f,forums,topic,1748,67,0,1354499814,1,1748,immediate,1458844770,1,188133
19c0cbefdb62cac972dbc0022b1f1f74,forums,topic,1748,1109,0,1354522391,1,1748,immediate,1458844770,1,188133
26edca3770b88f264094c7a118464c7a,forums,topic,1751,1109,0,1354542512,1,1751,immediate,1458844770,1,188130
8e7e018bfc76dbab25f3f84260e05308,forums,topic,1439,991,1,1354544006,0,"",immediate,1458844770,1,188349
f7c997d5e1b4c82cd0d6b1baad2cd60b,forums,topic,1751,991,1,1354544338,0,"",immediate,1458844770,1,188130
ad693d4eedfa046ea690c710b13ef282,forums,topic,1749,67,0,1354554156,1,1749,immediate,1458844770,1,188132
72f4d052e9c0e384191900e30a29c07b,forums,topic,1751,67,0,1354554236,1,1751,immediate,1458844770,1,188130
135f06790ffaa34935b5f785f8ee0481,forums,topic,1745,50,0,1354568417,1,"",immediate,1458844770,1,
509d1779256f7cbe9ec7d3f758876668,forums,topic,1749,131,0,1354569398,1,1749,immediate,1458844770,1,188132
f16a54e3396d3e510e15a6b72b2be1f7,forums,topic,1751,131,0,1354569633,1,1751,immediate,1458844770,1,188130
b958202595f9a7c619338dedbf5df144,forums,topic,1696,1109,0,1354608899,1,1696,immediate,1501111023,1,
740df7432dafa935e8cfd87b079613bb,forums,topic,653,991,0,1354636022,0,"",immediate,1458844770,1,
8e89052f587b60d4192dfe38b02b4550,forums,topic,1696,991,0,1354637398,0,"",immediate,1501111023,1,
3ea486c906d0272e8bc4fd21819d0287,forums,topic,1753,1109,0,1354656610,1,1753,immediate,1458844770,1,188129
b1a24d572e371c354ae55c96013b25d4,forums,topic,1753,67,0,1354658194,1,1753,immediate,1458844770,1,188129
73f58602d59f30a7d2c04610065886cf,forums,topic,1753,131,0,1354675131,1,1753,immediate,1458844770,1,188129
879134c122d597f1d8f87f39c32cfb92,forums,topic,1756,1109,0,1354692755,1,1756,immediate,1458844770,1,188127
e3b5714a3527f66999e25c5cbc83af82,forums,topic,1757,1109,0,1354717056,1,1757,immediate,1458844770,1,188126
7e7f3247eb6c7ed6935ef954a4598edc,forums,topic,1755,67,0,1354718243,1,1755,immediate,1458844770,1,
17d176eab9b13bf215900159609d512c,forums,topic,1731,67,0,1354719002,1,1731,immediate,1458844770,1,
09056e0bcf776fe0c95bf16c2859aa11,forums,topic,1759,67,0,1354737424,1,1759,immediate,1458844770,1,
1e08f25b623a69b731b06e177d786d69,forums,topic,1757,67,0,1354745878,1,1757,immediate,1458844770,1,188126
7684c800db032c98151fc19d735ea9ce,forums,topic,1760,67,0,1354753875,1,1760,immediate,1458844770,1,
81f79bde72a5408070bb4109cd177aae,forums,topic,233,67,0,1354850042,1,233,immediate,1458844770,1,189379
2cf06727bcb9323472ac715fc94caf4f,forums,topic,1763,67,0,1354910731,1,1763,immediate,1458844770,1,188124
7584f6f98a32ec517fafd9c7b52b3df1,forums,topic,1734,67,0,1354910955,1,1734,immediate,1458844770,1,
c5b54a652e32655a788dcb2beb600dd2,forums,topic,946,67,0,1354924251,1,946,immediate,1474571517,1,188794
5f611858e6392c04d69cdbc70bc46616,forums,topic,1763,991,0,1354934423,0,"",immediate,1458844770,1,188124
5c7e1d588c30c0f56466a3dcc9284ef6,forums,topic,151,1109,0,1354986462,1,151,immediate,1497354516,1,189447
631e999a0d40e33179e47e92eea50c61,forums,topic,1040,67,0,1354998976,1,1040,immediate,1474619588,1,188714
96ec7de183847602f514b966cd75cb91,forums,topic,1766,131,0,1355093869,1,1766,immediate,1458844770,1,
7e22d14cc425bd93efd47e5fa8de5694,forums,topic,1766,67,0,1355105398,1,1766,immediate,1458844770,1,
ffb1f80dfef70051a9b8abd1a8b0940e,forums,topic,1766,2170,0,1355120491,1,"",immediate,1458844770,1,
12ce5b2ac408f26129e2a6251852ce50,forums,topic,1732,2170,0,1355120522,1,"",immediate,1458844770,1,
78b4935db50099f0a51c441af90d45d8,forums,topic,1767,67,0,1355174428,1,1767,immediate,1458844770,1,188123
3b3801d61ea4ddbf6dd2472bce989639,forums,topic,1768,67,0,1355180895,1,1768,immediate,1458844770,1,188122
474734b106b5ecf5b958731ca102e44d,forums,topic,1768,131,0,1355194333,1,1768,immediate,1458844770,1,188122
b81f6c145cb34dd86d66f410366f9ce2,forums,topic,1769,67,0,1355200520,1,1769,immediate,1458844770,1,188121
596a634b79d892b87897350de5e9ee92,forums,topic,1770,67,0,1355230868,1,1770,immediate,1458844770,1,188120
186bd509bcea5e3f110f9398ffb61e48,forums,topic,1771,1109,0,1355235272,1,1771,immediate,1491944874,1,188119
